Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,hospital_demand_ma,hospital_demand_ma
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,1285.2644491897179,
,,,,,,,,1276.72612773992,
,,,,,,,,1264.6120020875742,
,,,,,,,,1250.8484240349696,
,,,,,,,,1238.3278248490099,
,,,,,,,,1216.2060034293868,
,,,,,,,,1194.0950403904933,
,,,,,,,,1180.0338677899147,
,,,,,,,,1168.0116865031252,
,,,,,,,,1153.451501099506,
,,,,,,,,1134.0857271974003,
,,,,,,,,1109.213856610078,
,,,,,,,,1096.8890817547747,
,,,,,,,,1084.7102067801052,
,,,,,,,,1072.3438859324172,
,,,,,,,,1054.745117677139,
,,,,,,,,1025.3336837916918,
,,,,,,,,1027.3117625084508,
,,,,,,,,1019.2942332921688,
,,,,,,,,997.2355686526946,
,,,,,,,,1003.1517720352358,
,,,,,,,,998.7761055378005,
,,,,,,,,978.5186523932812,
,,,,,,,,987.1928559703829,
,,,,,,,,983.668314312006,
,,,,,,,,965.5348190070407,
,,,,,,,,973.2402956884299,
,,,,,,,,969.9494991208604,
,,,,,,,,957.8489461505194,
,,,,,,,,948.0738094798752,
,,,,,,,,967.5672969381528,
,,,,,,,,955.9490602922929,
,,,,,,,,943.5413077921776,
,,,,,,,,938.55904479177,
,,,,,,,,932.7990961764096,
,,,,,,,,922.4339715925546,
,,,,,,,,925.2062051759531,
,,,,,,,,917.8358619770331,
,,,,,,,,911.1122160422028,
,,,,,,,,916.2962840657673,
,,,,,,,,911.2014341263762,
,,,,,,,,900.4806871528659,
,,,,,,,,906.740773023242,
,,,,,,,,902.9218311785289,
,,,,,,,,879.4282491399737,
,,,,,,,,732.332991670906,
,,,,,,,,724.8112551905937,
,,,,,,,,701.0780468843838,
,,,,,,,,706.7557591475642,
,,,,,,,,708.9147787477153,
,,,,,,,,679.1700947140802,
,,,,,,,,681.4631814574186,
,,,,,,,,680.4042738352307,
,,,,,,,,667.4523192049433,
,,,,,,,,677.1934396763592,
,,,,,,,,673.1533090045501,
,,,,,,,,658.3434598718951,
,,,,,,,,670.3541366089678,
,,,,,,,,668.1492168682674,
,,,,,,,,655.3662508698029,
,,,,,,,,665.3624227819412,
,,,,,,,,664.0196802926077,
,,,,,,,,652.4795179219535,
,,,,,,,,665.7554287304046,
,,,,,,,,659.1542917744424,
,,,,,,,,646.8085175502144,
,,,,,,,,625.0504620698836,
,,,,,,,,627.4885786065161,
,,,,,,,,621.0749723048283,
,,,,,,,,661.7535541267403,
,,,,,,,,684.5216981762244,
,,,,,,,,696.7339665121921,
,,,,,,,,747.5208056785035,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,1946.651546260842,
,,,,,,,,1887.6321945541079,
,,,,,,,,1843.1886834889194,
,,,,,,,,1793.3292282178895,
,,,,,,,,1744.3300461720942,
,,,,,,,,1718.088572476846,
,,,,,,,,1674.2197513260212,
,,,,,,,,1595.5650214216073,
,,,,,,,,1566.2033352892115,
,,,,,,,,1549.2231805523945,
,,,,,,,,1524.9079534317002,
,,,,,,,,1453.103706990695,
,,,,,,,,1414.3491005400044,
,,,,,,,,1376.894507742027,
,,,,,,,,1351.3045767156893,
,,,,,,,,1320.8324625035923,
,,,,,,,,1308.077031665855,
,,,,,,,,1284.5770408430872,
,,,,,,,,1268.533155106969,
,,,,,,,,1254.091457271916,
,,,,,,,,1235.565802364546,
,,,,,,,,1218.1130041198219,
,,,,,,,,1214.521571735681,
,,,,,,,,1197.4242134579988,
,,,,,,,,1177.241009079007,
,,,,,,,,1174.1298900789748,
,,,,,,,,1192.2777410371382,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
,,,,,,,,0.0,
